-0.5431,1650000000000000,1.398E+017,1.186E+019,1.0042E+021,7.992E+022,1.77E+024,5.444E+024,8.974E+024,1.184E+025,1.4E+025,1.558E+025,1.674E+025,1.748E+025,1.8E+025,1.832E+025,1.854E+025,1.86E+025,1.86E+025,1.85E+025,1.836E+025,1.822E+025
-0.4073,1672000000000000,1.418E+017,1.202E+019,1.018E+021,8.1E+022,1.788E+024,5.46E+024,8.924E+024,1.168E+025,1.37E+025,1.516E+025,1.62E+025,1.68E+025,1.724E+025,1.75E+025,1.764E+025,1.766E+025,1.762E+025,1.748E+025,1.73E+025,1.714E+025
-0.2715,1688000000000000,1.432E+017,1.214E+019,1.028E+021,8.182E+022,1.802E+024,5.474E+024,8.894E+024,1.158E+025,1.35E+025,1.488E+025,1.582E+025,1.636E+025,1.674E+025,1.696E+025,1.704E+025,1.704E+025,1.698E+025,1.68E+025,1.662E+025,1.644E+025
-0.1358,1700000000000000,1.442E+017,1.222E+019,1.034E+021,8.236E+022,1.812E+024,5.486E+024,8.882E+024,1.152E+025,1.338E+025,1.472E+025,1.56E+025,1.61E+025,1.646E+025,1.666E+025,1.67E+025,1.67E+025,1.662E+025,1.642E+025,1.624E+025,1.604E+025
0,1706000000000000,1.446E+017,1.226E+019,1.036E+021,8.256E+022,1.816E+024,5.492E+024,8.88E+024,1.15E+025,1.334E+025,1.468E+025,1.552E+025,1.602E+025,1.636E+025,1.656E+025,1.66E+025,1.66E+025,1.65E+025,1.63E+025,1.61E+025,1.59E+025
0.1358,1700000000000000,1.442E+017,1.222E+019,1.034E+021,8.236E+022,1.812E+024,5.486E+024,8.882E+024,1.152E+025,1.338E+025,1.472E+025,1.56E+025,1.61E+025,1.646E+025,1.666E+025,1.67E+025,1.67E+025,1.662E+025,1.642E+025,1.624E+025,1.604E+025
0.2716,1688000000000000,1.432E+017,1.214E+019,1.028E+021,8.182E+022,1.802E+024,5.474E+024,8.894E+024,1.158E+025,1.35E+025,1.488E+025,1.582E+025,1.636E+025,1.674E+025,1.696E+025,1.704E+025,1.704E+025,1.698E+025,1.68E+025,1.662E+025,1.644E+025
0.4074,1672000000000000,1.418E+017,1.202E+019,1.018E+021,8.1E+022,1.788E+024,5.46E+024,8.924E+024,1.168E+025,1.37E+025,1.516E+025,1.62E+025,1.68E+025,1.724E+025,1.75E+025,1.764E+025,1.766E+025,1.762E+025,1.748E+025,1.73E+025,1.714E+025
0.5431,1650000000000000,1.398E+017,1.186E+019,1.0042E+021,7.992E+022,1.77E+024,5.444E+024,8.974E+024,1.184E+025,1.4E+025,1.558E+025,1.674E+025,1.748E+025,1.8E+025,1.832E+025,1.854E+025,1.86E+025,1.86E+025,1.85E+025,1.836E+025,1.822E+025
0.6789,1620000000000000,1.374E+017,1.166E+019,9.87E+020,7.856E+022,1.746E+024,5.424E+024,9.042E+024,1.206E+025,1.44E+025,1.614E+025,1.75E+025,1.838E+025,1.904E+025,1.946E+025,1.978E+025,1.99E+025,1.998E+025,1.994E+025,1.984E+025,1.972E+025
0.8147,1586000000000000,1.344E+017,1.142E+019,9.652E+020,7.686E+022,1.716E+024,5.396E+024,9.118E+024,1.232E+025,1.488E+025,1.686E+025,1.844E+025,1.954E+025,2.036E+025,2.094E+025,2.14E+025,2.164E+025,2.18E+025,2.186E+025,2.18E+025,2.174E+025
0.9505,1544000000000000,1.308E+017,1.11E+019,9.376E+020,7.476E+022,1.678E+024,5.352E+024,9.19E+024,1.26E+025,1.544E+025,1.772E+025,1.958E+025,2.096E+025,2.202E+025,2.28E+025,2.344E+025,2.386E+025,2.414E+025,2.432E+025,2.438E+025,2.438E+025
1.0862,1492000000000000,1.264E+017,1.0724E+019,9.058E+020,7.224E+022,1.632E+024,5.288E+024,9.246E+024,1.29E+025,1.606E+025,1.872E+025,2.094E+025,2.268E+025,2.406E+025,2.512E+025,2.6E+025,2.664E+025,2.714E+025,2.748E+025,2.77E+025,2.782E+025
1.222,1430000000000000,1.214E+017,1.028E+019,8.688E+020,6.93E+022,1.576E+024,5.198E+024,9.274E+024,1.32E+025,1.674E+025,1.982E+025,2.25E+025,2.468E+025,2.646E+025,2.79E+025,2.912E+025,3.008E+025,3.086E+025,3.146E+025,3.19E+025,3.22E+025
1.3578,1362000000000000,1.156E+017,9.784E+018,8.276E+020,6.604E+022,1.512E+024,5.084E+024,9.272E+024,1.348E+025,1.744E+025,2.102E+025,2.424E+025,2.698E+025,2.93E+025,3.124E+025,3.292E+025,3.432E+025,3.55E+025,3.646E+025,3.724E+025,3.784E+025
1.4936,1286000000000000,1.0924E+017,9.238E+018,7.82E+020,6.244E+022,1.44E+024,4.94E+024,9.222E+024,1.372E+025,1.814E+025,2.226E+025,2.61E+025,2.952E+025,3.252E+025,3.51E+025,3.738E+025,3.938E+025,4.11E+025,4.258E+025,4.386E+025,4.488E+025
1.6293,1204000000000000,1.0228E+017,8.656E+018,7.326E+020,5.852E+022,1.36E+024,4.766E+024,9.116E+024,1.39E+025,1.878E+025,2.352E+025,2.804E+025,3.224E+025,3.606E+025,3.944E+025,4.252E+025,4.528E+025,4.776E+025,4.994E+025,5.188E+025,5.354E+025
1.7651,1115000000000000,9.476E+016,8.02E+018,6.788E+020,5.426E+022,1.27E+024,4.55E+024,8.922E+024,1.394E+025,1.928E+025,2.462E+025,2.988E+025,3.494E+025,3.966E+025,4.4E+025,4.804E+025,5.178E+025,5.518E+025,5.83E+025,6.114E+025,6.368E+025
1.9009,1021400000000000,8.668E+016,7.344E+018,6.216E+020,4.972E+022,1.1722E+024,4.294E+024,8.634E+024,1.382E+025,1.954E+025,2.55E+025,3.152E+025,3.748E+025,4.322E+025,4.864E+025,5.38E+025,5.87E+025,6.328E+025,6.756E+025,7.156E+025,7.526E+025
2.0367,923200000000000,7.828E+016,6.632E+018,5.614E+020,4.492E+022,1.068E+024,3.998E+024,8.242E+024,1.352E+025,1.954E+025,2.604E+025,3.28E+025,3.968E+025,4.646E+025,5.308E+025,5.95E+025,6.574E+025,7.17E+025,7.742E+025,8.288E+025,8.81E+025
2.1725,822600000000000,6.968E+016,5.904E+018,4.998E+020,4E+022,9.586E+023,3.668E+024,7.744E+024,1.3E+025,1.92E+025,2.612E+025,3.35E+025,4.122E+025,4.9E+025,5.68E+025,6.454E+025,7.218E+025,7.966E+025,8.696E+025,9.41E+025,1.0088E+026
2.3083,720000000000000,6.1E+016,5.168E+018,4.376E+020,3.502E+022,8.464E+023,3.304E+024,7.144E+024,1.226E+025,1.85E+025,2.568E+025,3.35E+025,4.196E+025,5.064E+025,5.958E+025,6.86E+025,7.77E+025,8.676E+025,9.572E+025,1.0472E+026,1.1342E+026
2.444,617800000000000,5.234E+016,4.434E+018,3.754E+020,3.004E+022,7.322E+023,2.914E+024,6.44E+024,1.1292E+025,1.736E+025,2.456E+025,3.26E+025,4.146E+025,5.078E+025,6.056E+025,7.062E+025,8.092E+025,9.138E+025,1.019E+026,1.1268E+026,1.23E+026
2.5798,517800000000000,4.388E+016,3.716E+018,3.146E+020,2.518E+022,6.182E+023,2.506E+024,5.656E+024,1.0118E+025,1.586E+025,2.282E+025,3.078E+025,3.97E+025,4.93E+025,5.96E+025,7.034E+025,8.152E+025,9.304E+025,1.048E+026,1.17E+026,1.29E+026
2.7156,422000000000000,3.574E+016,3.028E+018,2.564E+020,2.052E+022,5.07E+023,2.09E+024,4.808E+024,8.764E+024,1.3982E+025,2.044E+025,2.796E+025,3.654E+025,4.598E+025,5.624E+025,6.714E+025,7.864E+025,9.064E+025,1.0304E+026,1.16E+026,1.29E+026
2.8513,332200000000000,2.814E+016,2.382E+018,2.018E+020,1.6154E+022,4.014E+023,1.68E+024,3.936E+024,7.298E+024,1.1822E+025,1.754E+025,2.43E+025,3.214E+025,4.094E+025,5.064E+025,6.108E+025,7.222E+025,8.4E+025,9.63E+025,1.0926E+026,1.226E+026
2.9871,250800000000000,2.125E+016,1.7984E+018,1.524E+020,1.2208E+022,3.048E+023,1.293E+024,3.076E+024,5.79E+024,9.516E+024,1.4284E+025,2.004E+025,2.678E+025,3.45E+025,4.31E+025,5.248E+025,6.26E+025,7.342E+025,8.49E+025,9.702E+025,1.0964E+026
3.1229,180920000000000,1.5324E+016,1.2972E+018,1.1006E+020,8.818E+021,2.2092E+023,9.472E+023,2.2862E+024,4.36E+024,7.262E+024,1.1016E+025,1.558E+025,2.1018E+025,2.736E+025,3.448E+025,4.234E+025,5.088E+025,6.012E+025,6.996E+025,8.04E+025,9.16E+025
3.2587,123640000000000,1.0466E+016,8.862E+017,7.518E+019,6.024E+021,1.5152E+023,6.566E+023,1.603E+024,3.091E+024,5.204E+024,7.976E+024,1.1336E+025,1.5438E+025,2.0286E+025,2.5748E+025,3.188E+025,3.856E+025,4.586E+025,5.37E+025,6.206E+025,7.104E+025
3.3944,70067000000000,5943300000000000,5.0367E+017,4.2633E+019,3.4167E+021,8.6533E+022,3.81E+023,9.45E+023,1.8517E+024,3.17E+024,4.9267E+024,7.0267E+024,9.6633E+024,1.291E+025,1.658E+025,2.0767E+025,2.5367E+025,3.0467E+025,3.6E+025,4.2E+025,4.84E+025
3.5301,35600000000000,3010000000000000,2.55E+017,2.16E+019,1.73E+021,4.4E+022,1.97E+023,4.94E+023,9.85E+023,1.71E+024,2.7E+024,3.88E+024,5.3E+024,7.13E+024,9.24E+024,1.17E+025,1.44E+025,1.74E+025,2.07E+025,2.43E+025,2.82E+025
