9.0787E-63,3.9626E-53,1.7296E-43,7.5492E-34,3.2951E-24,1.4382E-14,0.000062774,1.2104E+019,1183800000000000,2.009E+018,6.3348E+018,1.1144E+019,1.529E+019,1.8015E+019,2.0296E+019,2.2681E+019,2.4879E+019,5.3277E+019,3.4941E+019,1.2104E+019,5.538E+019,1.5821E+019,1.637E+019,4.0689E+019,2.0859E+019,4.151E+019,3.2311E+019,3.316E+019,3.4845E+019,3.6864E+019,5.0387E+019,2.7393E+019,2.7037E+019,6.4696E+019
8.2514E-63,3.6015E-53,1.572E-43,6.8613E-34,2.9948E-24,1.3072E-14,0.000057054,1.494E+019,1076000000000000,1.9079E+018,6.3606E+018,1.1651E+019,1.6457E+019,1.9835E+019,2.2557E+019,2.538E+019,2.8139E+019,6.0364E+019,4.0264E+019,1.494E+019,6.5276E+019,1.9682E+019,2.0577E+019,4.9989E+019,2.6845E+019,5.1257E+019,4.1363E+019,4.2285E+019,4.3929E+019,4.593E+019,6.0527E+019,3.535E+019,3.4812E+019,7.6619E+019
7.4297E-63,3.2429E-53,1.4154E-43,6.1781E-34,2.6966E-24,1.177E-14,0.000051372,1.8658E+019,968840000000000,1.8046E+018,6.409E+018,1.2215E+019,1.7596E+019,2.1563E+019,2.4788E+019,2.8381E+019,3.2313E+019,7.0087E+019,4.8272E+019,1.8658E+019,7.7024E+019,2.5804E+019,2.7468E+019,6.1164E+019,3.5868E+019,6.2517E+019,5.2098E+019,5.3063E+019,5.4742E+019,5.6779E+019,7.2472E+019,4.5234E+019,4.4546E+019,9.0576E+019
6.5462E-63,2.8573E-53,1.2471E-43,5.4434E-34,2.3759E-24,1.037E-14,0.000045263,2.2452E+019,853650000000000,1.6556E+018,6.1825E+018,1.2271E+019,1.8437E+019,2.3262E+019,2.7123E+019,3.133E+019,3.5955E+019,7.8205E+019,5.4519E+019,2.2452E+019,9.0672E+019,3.0989E+019,3.3248E+019,7.5309E+019,4.4873E+019,7.8189E+019,6.7124E+019,6.8573E+019,7.0356E+019,7.2413E+019,8.9103E+019,5.9854E+019,5.8951E+019,1.0907E+020
5.7661E-63,2.5168E-53,1.0985E-43,4.7947E-34,2.0928E-24,9.1345E-15,0.00003987,2.6943E+019,751950000000000,1.526E+018,6.0356E+018,1.2441E+019,1.9196E+019,2.4522E+019,2.8925E+019,3.4105E+019,4.0223E+019,8.886E+019,6.3817E+019,2.6943E+019,1.0513E+020,3.9043E+019,4.2615E+019,9.0501E+019,5.7819E+019,9.4183E+019,8.2908E+019,8.4758E+019,8.6837E+019,8.9111E+019,1.0684E+020,7.6074E+019,7.5132E+019,1.2912E+020
4.9901E-63,2.1781E-53,9.5067E-44,4.1494E-34,1.8111E-24,7.9051E-15,0.000034504,3.0941E+019,650770000000000,1.3735E+018,5.7045E+018,1.2212E+019,1.9403E+019,2.5269E+019,3.0256E+019,3.6208E+019,4.3331E+019,9.6627E+019,7.0508E+019,3.0941E+019,1.1927E+020,4.5538E+019,5.022E+019,1.0683E+020,6.9792E+019,1.1293E+020,1.016E+020,1.0451E+020,1.0724E+020,1.1001E+020,1.2887E+020,9.7087E+019,9.6296E+019,1.539E+020
4.2894E-63,1.8722E-53,8.1717E-44,3.5668E-34,1.5568E-24,6.795E-15,0.000029659,3.5078E+019,559400000000000,1.2285E+018,5.3601E+018,1.1893E+019,1.9317E+019,2.5637E+019,3.1143E+019,3.7898E+019,4.6199E+019,1.0431E+020,7.7645E+019,3.5078E+019,1.3344E+020,5.3049E+019,5.9249E+019,1.2408E+020,8.3845E+019,1.3285E+020,1.2188E+020,1.2609E+020,1.2977E+020,1.3337E+020,1.5342E+020,1.2133E+020,1.2097E+020,1.8173E+020
3.6259E-63,1.5826E-53,6.9076E-44,3.015E-34,1.316E-24,5.7439E-15,0.000025071,3.9104E+019,472880000000000,1.0795E+018,4.9451E+018,1.1353E+019,1.8842E+019,2.5434E+019,3.1374E+019,3.8945E+019,4.8586E+019,1.1135E+020,8.4883E+019,3.9104E+019,1.4644E+020,6.134E+019,6.9473E+019,1.4109E+020,9.9528E+019,1.5267E+020,1.4259E+020,1.4832E+020,1.533E+020,1.5814E+020,1.7948E+020,1.4804E+020,1.4851E+020,2.1178E+020
2.9568E-63,1.2906E-53,5.633E-44,2.4587E-34,1.0731E-24,4.684E-15,0.000020445,4.1218E+019,385630000000000,9.0897E+017,4.3295E+018,1.029E+019,1.7631E+019,2.4553E+019,3.0746E+019,3.8583E+019,4.848E+019,1.1186E+020,8.6035E+019,4.1218E+019,1.5497E+020,6.4827E+019,7.399E+019,1.5525E+020,1.0929E+020,1.7192E+020,1.6298E+020,1.7125E+020,1.781E+020,1.8471E+020,2.0745E+020,1.7792E+020,1.7974E+020,2.4464E+020
2.3755E-63,1.0368E-53,4.5256E-44,1.9753E-34,8.6217E-25,3.7631E-15,0.000016425,4.3692E+019,309820000000000,7.5903E+017,3.7945E+018,9.282E+018,1.6136E+019,2.2922E+019,2.9085E+019,3.7438E+019,4.8611E+019,1.1463E+020,9.1109E+019,4.3692E+019,1.6087E+020,7.299E+019,8.4875E+019,1.6646E+020,1.2553E+020,1.8507E+020,1.7825E+020,1.8792E+020,1.9648E+020,2.0498E+020,2.2881E+020,2.0227E+020,2.0576E+020,2.711E+020
1.8251E-63,7.9659E-54,3.4769E-44,1.5176E-34,6.6239E-25,2.8912E-15,0.000012619,4.1229E+019,238040000000000,5.9773E+017,3.0774E+018,7.7361E+018,1.3897E+019,2.0085E+019,2.5942E+019,3.373E+019,4.3973E+019,1.0439E+020,8.3265E+019,4.1229E+019,1.5401E+020,6.8685E+019,8.0306E+019,1.649E+020,1.2246E+020,1.8796E+020,1.8291E+020,1.9502E+020,2.0552E+020,2.1609E+020,2.4074E+020,2.1838E+020,2.2387E+020,2.8804E+020
1.3734E-63,5.9945E-54,2.6165E-44,1.142E-34,4.9846E-25,2.1757E-15,0.0000094962,3.8563E+019,179130000000000,4.6291E+017,2.4703E+018,6.3726E+018,1.1709E+019,1.6999E+019,2.2272E+019,2.9535E+019,3.9416E+019,9.5294E+019,7.7734E+019,3.8563E+019,1.4309E+020,6.7082E+019,7.957E+019,1.5745E+020,1.2219E+020,1.8072E+020,1.7781E+020,1.9035E+020,2.0171E+020,2.1348E+020,2.3774E+020,2.1969E+020,2.2662E+020,2.8722E+020
9.9229E-64,4.3311E-54,1.8904E-44,8.2512E-35,3.6014E-25,1.5719E-15,0.0000068611,3.3168E+019,129420000000000,3.4183E+017,1.8739E+018,4.9394E+018,9.1746E+018,1.3576E+019,1.8027E+019,2.4231E+019,3.2754E+019,8.0087E+019,6.6098E+019,3.3168E+019,1.2346E+020,5.8801E+019,7.0337E+019,1.3931E+020,1.0956E+020,1.62E+020,1.6071E+020,1.7316E+020,1.846E+020,1.9668E+020,2.1927E+020,2.058E+020,2.1358E+020,2.6787E+020
6.7362E-64,2.9402E-54,1.2833E-44,5.6013E-35,2.4448E-25,1.0671E-15,0.0000046577,2.6127E+019,87861000000000,2.3629E+017,1.3234E+018,3.5462E+018,6.5919E+018,1.0064E+019,1.3527E+019,1.8365E+019,2.503E+019,6.1681E+019,5.1348E+019,2.6127E+019,9.7638E+019,4.6892E+019,5.6482E+019,1.1269E+020,8.9274E+019,1.3273E+020,1.3256E+020,1.4369E+020,1.5401E+020,1.6506E+020,1.8429E+020,1.7517E+020,1.8274E+020,2.2741E+020
4.2844E-64,1.87E-54,8.1621E-45,3.5626E-35,1.555E-25,6.7871E-16,0.0000029624,1.9712E+019,55883000000000,1.5337E+017,8.8066E+017,2.3851E+018,4.4967E+018,6.9815E+018,9.4807E+018,1.3104E+019,1.8289E+019,4.5807E+019,3.9024E+019,1.9712E+019,7.2647E+019,3.7014E+019,4.5162E+019,8.5402E+019,7.1224E+019,1.0052E+020,1.0122E+020,1.0977E+020,1.1804E+020,1.271E+020,1.4202E+020,1.364E+020,1.4287E+020,1.7663E+020
2.3668E-64,1.033E-54,4.5089E-45,1.968E-35,8.59E-26,3.7493E-16,0.0000016365,1.1998E+019,30871000000000,8.5062E+016,4.911E+017,1.3496E+018,2.6431E+018,4.1853E+018,5.7289E+018,7.9147E+018,1.0964E+019,2.7341E+019,2.3165E+019,1.1998E+019,4.4786E+019,2.2075E+019,2.689E+019,5.3493E+019,4.324E+019,6.414E+019,6.4727E+019,7.0781E+019,7.6524E+019,8.2846E+019,9.2901E+019,8.9819E+019,9.4496E+019,1.1687E+020
1.2903E-64,5.6317E-55,2.4581E-45,1.0729E-35,4.683E-26,2.044E-16,0.00000089215,7.4843E+018,16830000000000,4.7243E+016,2.7982E+017,7.8427E+017,1.5658E+018,2.4577E+018,3.3578E+018,4.6927E+018,6.6103E+018,1.6629E+019,1.4373E+019,7.4843E+018,2.7425E+019,1.4204E+019,1.748E+019,3.3388E+019,2.8114E+019,4.01E+019,4.08E+019,4.4655E+019,4.8393E+019,5.2581E+019,5.8834E+019,5.7661E+019,6.0879E+019,7.423E+019
